Date,Time,US,Airline/Op,Aboard,Fatalities,Summary
1976,,AR,Yacimientos Petroliferos Fiscales,34,34,Structural failure and in-flight separation of the right wing. Fatigue cracks attributed to stress due to design. These cracks became critical sooner than anticipated. The cracks remained undetected and became critical because the manufacturer's inspection program for the area was insufficiently.
1976,14,US,Chartair - Air Taxi,6,6,Weather conditions
1976,08,US,Petroleum Helicopter,12,12,Pilot Error
1976,11,US,Frontier Flying Service - Air Taxi,5,5,Accident
1976,15,US,American Airlines,88,37,Runway overshoot or undershoot
1976,,ZM,de Havilland Aircraft,11,11,Engine Failure
1976,,PH,Philippine Aerotransport,10,4,
1976,16,ES,Military - Imperial Iranian Air Force,17,17,Lightning
1976,,US,Aeroflot,52,52,Accident
1976,08,US,Lab Flying Service - Air Taxi,6,6,Control
1976,,US,Philippine Air Lines,87,14,Terrorist Acts
1976,,GQ,Aeroflot,46,46,Weather conditions
1976,14,GU,Air Manila,45,45,Engine Failure
1976,,MY,Sabah Air,12,12,Accident
1976,10,US,Sky Chopper  - Air Taxi,2,2,Pilot Error
1976,,UG,Air France,258,7,Terrorist Acts
1976,,US,Military - Burma Air Force,17,17,Fire
1976,09,US,Reed Aviation - Air Taxi,5,5,Pilot Error
1976,22,US,Capitol Air Service - Air Taxi,3,2,Landing
1976,,US,Ceskoslovenske Aerolinie,79,76,Control
1976,15,US,Mamer - Shreck  - Air Taxi,4,3,Weather conditions
1976,,US,Korean Airlines,5,5,Instead of turning on course the cargo plane continued straight and hit a mountain.
1976,,US,Military - Spanish Air Force,33,11,Accident
1976,,EC,SAETA,59,59,Accident
1976,07,US,Green River Aviation - Air Taxi,3,3,Pilot Error
1976,,PE,Aeroperu,6,6,
1976,12,GL,Military - U.S. Air Force,27,23,Control
1976,12,US,Military - U.S. Air Force,18,18,Weather conditions
1976,,US,Air France,20,1,Terrorist Acts
1976,17,US,Temsco Helicopter - Air Taxi,4,3,Accident
1976,21,US,Military - Venezuelan Air Force,68,68,Runway overshoot or undershoot
1976,,US,Austin Airways,10,10,Accident
1976,14,US,Aeroflot / Aeroflot,90,90,"Midair collision at FL187.  ATC error. Fifty-two deaths on the Antonov, 38 on the Yak. Violation of separation rules. Contributing causes were insufficient visual alertness on the part of both crews and a lack of situation analysis based on air/ground radio communications."
1976,10,US,Inex Adria Aviopromet / British Airways,176,176,Control
1976,23,TR,Turkish Airlines (THY),154,154,Landing
1976,,CA,Air West Airlines Ltd.,19,1,Pilot Error
1976,19,US,Loma Linda University - Air Taxi,4,4,Pilot Error
1976,,US,Military - U.S. Air Force,20,15,Weather conditions
1976,,KE,Emirates Air Transport,4,4,Struck Mt. Kenya while descending to land. Descended prematurely.
1976,13,BB,Cubana de Aviacion,73,73,Control
1976,13,US,Aero National - Air Taxi,4,4,Weather conditions
1976,01,IN,Indian Airlines,95,95,Landing
1976,,US,Lloyd Aéreo Boliviano,3,3,Runway overshoot or undershoot
1976,19,US,Skyline Aviation - Air Taxi,4,4,Engine Failure
1976,07,CO,Taxi Aereo el Venado,32,32,Engine Failure
1976,,BR,Nordeste Linhas Aéreas,6,2,
1976,,ID,Bali International Air Service,38,29,Engine Failure
1976,,US,Inair Panama,2,2,Went missing between Curacao - Port-au-Prince.
1976,17,IE,Aeroleasing - Air Taxi,5,5,Accident
1976,,US,PacifiWestern Airlines,6,6,
1976,09,GR,OlympiAirways,50,50,Weather conditions
1976,19,US,Aeroflot,72,72,Accident
1976,14,US,Grand Canyon Air - Air Taxi,2,2,Control
1976,23,US,AtlantiCity Airlines,10,3,Runway overshoot or undershoot
1976,,US,Aeroflot,55,48,Landing
1976,03,TH,EgyptAir,53,53,Control
1976,,US,Valley Air Service - Air Taxi,6,6,Disappearances
1976,,PE,Faucett,19,19,Accident
1977,17,US,Jet Avia Charter,4,4,Control
1977,18,US,Aeroflot,96,96,Engine Failure
1977,06,US,Japan Air Lines,5,5,Accident
1977,,US,Northern Thunderbird Air Ltd.,12,12,Accident
1977,,SE,Skyline Sweden,22,22,Engine Failure
1977,,US,North Canada Air,2,1,Accident
1977,,US,Transportes Aéreos Itenez,6,6,
1977,,SK,Ceskoslovenské Aerolinie,5,5,Runway overshoot or undershoot
1977,,US,Aeroflot,77,77,Landing
1977,,CA,Survair,10,4,Accident
1977,,YE,Alyemda,21,20,Accident
1977,15,IT,Military - Italian Air Force,44,44,Accident
1977,03,NE,Overseas National Airways,4,2,Runway overshoot or undershoot
1977,10,US,Private,5,5,Control
1977,17,US,Pan American World Airways / KLM,644,583,Terrorist Acts
1977,,ID,Merpati Nusantara Airlines,23,15,Pilot Error
1977,,US,Aeroflot,27,8,Weather conditions
1977,16,GE,Southern Airways,85,62,Engine Failure
1977,,CO,Taxi Aereo el Venado,35,35,Accident
1977,,EE,Military - Soviet Air Force,21,21,Weather conditions
1977,,GT,Aviateca,28,28,Engine Failure
1977,20,JO,Military - Israel Air Force,54,54,Weather conditions
1977,08,LB,LOT Polish Airlines,9,9,The cargo plane struck power lines and trees while attempting to land.
1977,09,ZM,IAS Cargo,6,6,Accident
1977,17,US,New  York Helicopter,25,4,Landing
1977,,CU,Aeroflot,70,68,Accident
1977,15,US,Intracostals - Air Taxi,3,3,Landing
1977,,BR,Military - Brazilian Air Force,18,18,
1977,,UY,Fuerza Aérea Uruguaya,15,5,Accident
1977,22,US,Military - U.S. Navy,16,16,Runway overshoot or undershoot
1977,23,US,Fleming International Airways,3,3,Engine Failure
1977,,UA,Aeroflot,7,6,Accident
1977,12,AO,Military - Angolan Air Force,30,30,Shot Down
1977,17,ET,Ethiopian Airlines,5,5,Weather conditions
1977,18,US,Harold's Air Service,4,1,Pilot Error
1977,19,CL,Military - Chilean Air Force,82,38,Weather conditions
1977,08,HN,Military - Honduran Air Force,40,25,Engine Failure
1977,09,US,Gaige Aviation - Air Taxi,5,5,Accident
1977,12,US,Private KNBC Los Angeles,2,2,Shot Down
1977,,AR,LADE,6,6,Struck a mountain shortly after taking off from El Bolson.
1977,,US,Southwest Aviation - Air Taxi,4,4,Weather conditions
1977,22,US,Rambar Aviation - Air Taxi,4,4,Engine Failure
1977,,CR,Monarch Aviation,3,3,Accident
1977,,US,Kenai Air Service - Air Taxi,3,3,Accident
1977,05,US,Island Airways,2,2,Runway overshoot or undershoot
1977,00,US,Transmeridian Air Cargo,4,4,Control
1977,09,US,Wright Air Service - Air Taxi,3,3,Collided with a Cessna 185 while climbing to cruise. Failed to see and void other aircraft.
1977,,EC,Servicios Aereos Nacionales Airways,33,33,Struck a mountain peak in the Cajas mountains  in poor weather . Flying VFR in IFR conditions.
1977,14,US,Alaska Aeronautical Industries,13,13,Accident
1977,,US,Burma Airways,19,19,Accident
1977,00,US,Safe Air Cargo,4,4,Engine Failure
1977,23,US,Military - U.S. Air Force,20,20,Control
1977,16,RO,Malev Hungarian Airlines,53,29,Runway overshoot or undershoot
1977,07,US,Salida Flying Service - Air Taxi,6,6,Accident
1977,,MY,Japan Air Lines,79,34,Runway overshoot or undershoot
1977,14,US,Kenmore Air  - Air Taxi,7,7,Weather conditions
1977,19,US,Air Logistics,2,2,Pilot Error
1977,18,US,L & J Company,26,6,Landing
1977,10,PH,Military - U.S. Marine Corps,37,24,Control
1977,,US,El Al,,1,Explosive decompression.
1977,,MX,Servicios Aereos Martinez Leon,13,13,Accident
1977,21,US,TAP (Air Portugal),164,131,Landing
1977,04,IT,Ethiopian Airlines,5,5,Accident
1977,,US,Munz Northern Airlines,2,2,Aircraft went missing. Never found.
1977,10,AR,Austral Lineas Aeras (Argentina),79,46,Landing
1977,02,FR,Military - French Air Force,34,34,Weather conditions
1977,19,US,Resort Air Service - Air Taxi,2,2,Runway overshoot or undershoot
1977,,LB,Balkan Bulgarian Airlines,165,59,Weather conditions
1977,20,US,Malaysia Airlines,100,100,Shot Down
1977,12,US,Petroleum Helicopter,19,17,Collided with cable crane. Crane operator failed to park crane boom in stowed position.
1977,,US,Aeroflot,23,17,
1977,11,US,Military - U.S. Navy,13,13,"Flew into a 4,200 ft. mountain at 1,200 ft."
1977,19,US,"National Jet Services Inc.,  (Air Indiana)",29,29,Control
1977,14,US,Straley Flying Service - Air Taxi,2,2,Accident
1977,,PT,SATA,57,36,Ditched into the ocean while on approach. Crew error. Sensory illusion.
1977,01,US,United Air Lines,3,3,Control
1977,07,PR,Vieques Air Link,10,5,Landing
1977,,CA,Kenn Borek Air,8,8,Control
1977,12,US,Aviation Charter - Air Taxi,2,2,Exceeded design stress limits of aircraft after experiencing airframe ice.
1977,,US,Valley Air Service,10,10,
1977,,EC,Servicios Aereos Nacionales,24,24,Landing
1978,20,US,Air India,213,213,Control
1978,18,US,Aviation Charter - Air Taxi,2,2,Landing
1978,20,US,Henry Webber Air - Air Taxi,2,2,Engine Failure
1978,13,CO,SADELCA,14,14,Weather conditions
1978,,BR,TABA,14,2,Accident
1978,11,UY,Military - Uruguayan Air Force,44,44,Landing
1978,16,US,Columbia PacifiAirlines,17,17,Control
1978,12,US,PacifiWestern Airlines,49,42,Runway overshoot or undershoot
1978,04,US,Chartair - Air Taxi,4,4,Accident
1978,13,US,Yute Air Alaska - Air Taxi,3,3,Pilot Error
1978,10,US,Security Air,7,7,Continued VFR flight into adverse weather conditions.
1978,09,US,Continental Airlines,200,2,Landing
1978,16,GU,Island Air,6,2,Engine Failure
1978,12,NG,Nigeria Airways,18,18,Landing
1978,,US,LAV - Linea Aeropostal Venezolana,47,47,Pilot Error
1978,20,US,Hesler Noble - Air Taxi,2,2,Pilot Error
1978,04,US,Wyman Pilot Service - Air Taxi,2,2,Weather conditions
1978,,BG,Balkan Bulgarian Airlines,73,73,Control
1978,20,US,Lake Havasu Air,6,6,Weather conditions
1978,06,US,Burma Airways,48,48,Accident
1978,09,US,Aero Clube de Volta Redonda,4,4,Landing
1978,23,US,Air Logistics,6,3,Pilot Error
1978,16,US,Antilles Air,9,2,Landing
1978,,US,Korean Airlines,109,2,Landing
1978,21,US,Air Taxi,9,9,Control
1978,,US,South PacifiIsland Airways,10,10,Pilot Error
1978,,CO,LAC Colombia,12,8,Accident
1978,21,US,National Airlines,58,3,Engine Failure
1978,,JP,Military - Japan Maritime Self Defense Force,13,13,Accident
1978,,US,Aeroflot,134,4,Engine Failure
1978,,US,Gander Aviation,10,10,Weather conditions
1978,08,CA,Air Canada,107,2,Engine Failure
1978,,NO,Helikopter Service,18,18,Accident
1978,,KE,Amphibians,11,5,Pilot Error
1978,,US,Aeropeca,18,18,"The aircraft, flying VFR, collided with a mountain in deteriorating weather condtions after being blown off course which went unnoticed because of lacking navigational equipment."
1978,,US,Webber Air - Air Taxi,12,12,Accident
1978,23,US,Air Taxi,6,6,Pilot Error
1978,,US,Burma Airways,14,14,Accident
1978,07,US,Las Vegas Airlines,10,10,Control
1978,10,US,Antillies Air - Air Taxi,11,4,Landing
1978,,US,AirWest Airlines,13,11,Control
1978,,GN,Air Guinee,17,15,
1978,17,US,Air Rhodesia,56,38,Landing
1978,18,US,Air Taxi,6,6,Engine Failure
1978,,MX,Lineas Areas del Centro,21,18,Flew into a mountain.
1978,14,US,Temesco Helicopter - Air Taxi,3,3,The helicopter experienced rotor failure. Undersized threads on anti-node bar.
1978,11,US,Alaska Travel,6,6,Accident
1978,14,PH,Military - Philippine Air Force,28,21,Lightning
1978,,US,Viking Air Service - Air Taxi,3,3,Disappearances
1978,,US,Business Aircraft - Air Taxi,3,3,Landing
1978,09,US,PacifiSouthwest Airlines / Private,137,137,"Midair collision. The PSA was descending and about to land at Lindbergh Field. The Cessna was climbing while engaged in practice approaches. The 727 overtook and struck the Cessna from the rear. The primary cause was the PSA crew lost sight of the Cessna and did not make that fact known to the ATC.  The ATC failed to realize from the PSA transmissions that they lost sight of the Cessna. One hundred thirty-five killed on the PSA, two on the Cessna and seven on the ground. Crew fatigue may have played a part in the accident as there are unofficial reports that the crew attended an all night party and had only 2 hours sleep from the night before."
1978,18,PR,Francisco Cruz,6,6,Accident
1978,,FI,Military - Finish Air Force,15,15,Control
1978,,MM,Burma Airways,44,2,Landing
1978,,US,Aeroflot,38,38,Engine Failure
1978,09,US,Era Helicopter - Air Taxi,7,2,Control
1978,,SB,Solomon Islands Airlines,11,11,
1978,,US,Aeroflot,26,26,
1978,10,US,Don Zimmerman - Air Taxi,4,4,Pilot Error
1978,,BR,Taxi Aéreo Kovacs,9,9,
1978,,EG,Nile Delta Air Services,18,18,Accident
1978,02,US,Astrd Wing Aviaiton - Air Taxi,2,2,Pilot Error
1978,23,LK,Loftleidir IcelandiAirlines,262,183,Control
1978,03,US,Festus Flying Service - Air Taxi,2,2,Pilot Error
1978,,US,Air Guadeloupe,20,15,Weather conditions
1978,11,IN,Military - Indian Air Force,77,77,Engine Failure
1978,,US,Taxi Aereo el Venado,27,27,Accident
1978,15,US,Tyee Airlines - Air Taxi,5,5,Weather conditions
1978,09,US,Corporate Air - Air Taxi,3,3,Engine Failure
1978,19,US,Rocky Mountain Airways,22,2,Accident
1978,,IT,Air 70,10,10,
1978,,IN,Indian Airlines,132,1,Runway overshoot or undershoot
1978,16,US,Galesburg Aviation - Air Taxi,2,2,Weather conditions
1978,14,US,Chugiak Aviation - Air Taxi,7,2,Pilot Error
1978,00,US,Alitalia,129,108,Landing
1978,,US,Haïti Air Inter,10,10,
1978,18,US,United Air Lines,189,10,Landing
1979,11,US,Nash and Tampo - Air Taxi,5,5,Pilot Error
1979,,US,Aeroflot,13,13,
1979,,US,Aeroflot,3,3,
1979,19,US,L.J. Simmons - Air Taxi,6,4,Pilot Error
1979,19,DZ,Air Algerie,23,14,Runway overshoot or undershoot
1979,,FR,Air Rouergue,6,5,Struck a mountain. Failure of the crew to level off at the prescribed altitude either due to inadequate monitoring or an altimeter setting error by confusion between QNH and QFE.
1979,,US,Aeropol,3,3,"The plane, on a positioning flight flew into a side of the mountain"
1979,,BR,TAM Lineas Aéreas Regional,18,18,Hit trees and burst into flames shortly after taking off.
1979,13,US,Allegheny Airlines,25,2,Control
1979,17,US,Air Rhodesia,59,59,Shot Down
1979,14,NZ,Air New Zealand,4,2,Weather conditions
1979,,ET,Ethiopian Airlines,5,5,Terrorist Acts
1979,,GA,Air Gabon,3,3,
1979,14,US,Air Service - Air Taxi,3,3,Pilot Error
1979,15,US,Universal Airways,8,8,Weather conditions
1979,10,US,Agee Flying Service - Air Taxi,4,4,Weather conditions
1979,18,ID,Garuda Indonesia Airlines,4,4,"Struck Mt. Bromo at 6,200 ft. while en route.."
1979,17,US,Swift Aire Lines Inc.,7,3,Engine Failure
1979,,QA,Alia Royal Jordanian Airlines,64,45,
1979,09,CN,CAAC,12,12,Pilot Error
1979,19,US,Aeroflot,106,86,Pilot Error
1979,,US,Aeroflot,29,29,Accident
1979,00,LV,Aeroflot,5,4,Accident
1979,11,US,Village Aviation - Air Taxi,7,2,Pilot Error
1979,,AO,Interflug,10,10,Engine Failure
1979,,US,Quebecair,24,17,Landing
1979,09,US,SW Air Rangers - Air Taxi,3,3,Accident
1979,,US,Catalina Airlines,11,1,Accident
1979,18,US,New York Airways,18,3,Accident
1979,,EC,SAETA,57,57,Disappearances
1979,,US,Aeroflot,4,4,Accident
1979,15,US,American Airlines,271,271,Engine Failure
1979,20,US,Sea Airmotive,3,3,Pilot Error
1979,,SN,Military - Mauritanian Air Force,12,12,Pilot Error
1979,20,US,Downeast Airlines,18,17,Runway overshoot or undershoot
1979,11,IN,Military - Indian Air Force,27,27,Accident
1979,14,US,Skystream Airlines,2,2,
1979,22,US,Air New England,10,1,Pilot Error
1979,19,ID,Garuda Indonesia Airlines,61,61,Pilot Error
1979,09,US,Soldotna Air Services,7,7,Weather conditions
1979,,FJ,Fiji Air Services,9,9,Pilot Error
1979,19,US,Trans National Airlines,3,3,Pilot Error
1979,,LB,Trans Mediterranean Airways,6,6,Landing
1979,09,US,Prinair,21,8,Control
1979,,US,Dan Air Services,47,17,Runway overshoot or undershoot
1979,,US,Private,3,1,Landing
1979,,US,Aeroflot,14,14,Engine Failure
1979,,IN,Indian Airlines,45,45,Terrorist Acts
1979,09,US,Boise Air Service,6,6,Pilot Error
1979,16,US,Southern Jersey Air - Air Taxi,3,3,Accident
1979,,EG,Bahri Aviation,5,5,Accident
1979,13,US,Aeroflot / Aeroflot,178,178,Control
1979,,CO,SATENA,1,1,Illegal flight.
1979,,US,Aeroflot,16,11,Engine Failure
1979,,US,Aeroflot,63,63,Control
1979,23,CA,Bradley Air Services,9,9,Accident
1979,,US,Aeroflot,43,40,
1979,,FR,Sterling Airways,10,10,Control
1979,,US,China Airlines (Taiwan),6,6,Accident
1979,20,US,Butler Aviation Inc.,12,12,The plane was transporting company employees when it hit Surveyor Mountain 7 minutes after taking off from Klamath Falls. The plane hit trees along the crest of a mountain ridge along the flight path. Crew error. The crew's decision to undertake a direct point-to-point high cruise speed flight at low altitude.
1979,00,IT,Aero Transporti Italiani,31,31,"The aircraft hit a mountain at an altitude of 2,000 ft. during an approach in poor weather. Crew's misjudgement in selection of a low altitude flight profile and inadequate ATC assistance."
1979,,CA,PacifiCoastal Airlines,9,4,Struck high ground.
1979,,US,Military - U.S. Air Force,5,5,Accident
1979,,US,West Coast Air,16,2,"The aircraft was on finals when it suddenly turned right and descended in a right wing-down attitude, striking the ground and cartwheeling into trees."
1979,12,US,Southeast Skyways - Air Taxi,3,3,Pilot Error
1979,10,US,Comair,8,8,Engine Failure
1979,,GR,Swissair,156,14,Runway overshoot or undershoot
1979,16,US,Spernak Airway - Air Taxi,4,4,Engine Failure
1979,19,US,Rhoadgs Aviation - Air Taxi,2,2,Accident
1979,23,US,,10,10,Runway overshoot or undershoot
1979,,MX,Procurator Generale de la Republica,10,10,Runway overshoot or undershoot
1979,05,MX,Western Airlines,88,72,Landing
1979,,CA,Austin Airways,3,3,Weather conditions
1979,11,US,Bankair Inc. - Air Taxi,7,5,Accident
1979,20,US,McKenzie Flying Service - Air Taxi,3,3,Accident
1979,12,US,American Airlines,78,0,Landing
1979,18,US,Aeroflot,5,3,Accident
1979,04,US,Transamerica Airlines,3,3,Control
1979,,US,Smithers Air Service,4,3,Accident
1979,02,US,Pakistan International Airlines,156,156,Landing
1979,12,US,Air New Zealand,257,257,Accident
1979,,CO,Aerolineas La Gaviola,9,9,
1979,,US,Evergreen Helicopter - Air Taxi,4,4,Weather conditions
1979,,US,Aeroflot,7,7,Control
1979,,US,CAMBA,11,10,
1979,,CO,SATENA,19,19,Flew into a mountain.
1979,14,PE,Fuerza Aérea del Peru,29,29,Weather conditions
1979,,TR,Turkish Airlines (THY),45,41,Landing
1979,,PG,Douglas Airways,15,15,Accident
1980,,HT,Haïti Air Inter,9,9,Weather conditions
1980,01,US,Private charter,2,2,Control
1980,14,US,Ambler Air Service,9,7,Accident
1980,19,US,Iran National Airlines,128,128,Landing
1980,,ID,Pelita Air Service,13,13,"Hit high ground at 2,700 ft. in poor weather while on approach."
1980,06,US,Military - Union of Burma Air Force,44,43,Landing
1980,,CU,Cubana de Aviacon,37,1,Accident
1980,,US,Advance Airlines,13,13,Landing
1980,08,US,Rotor Airs In- Air Taxi,7,6,Control
1980,,IN,Military - Indian Air Force,47,46,Pilot Error
1980,06,PH,China Airlines (Taiwan),135,2,Shot Down
1980,11,PL,LOT Polish Airlines,87,87,Control
1980,15,TR,Military - U.S. Air Force,18,18,Weather conditions
1980,19,US,Eagle Commuter,10,7,Engine Failure
1980,,BR,VOTEC,14,14,Accident
1980,,CA,Tomahawk Airways,9,6,
1980,,BR,VoteTaxi Aéreo,9,9,Accident
1980,20,BR,Transbrasil,58,55,Control
1980,,US,Military - U.S. Air Force,7,5,Hit by  a U.S. Marine Corps RH-53D Sea Stallion helicopter during a hostage rescue operation while on the ground.
1980,13,US,Dan Air Services,146,146,Pilot Error
1980,06,TH,Thai Airways,53,44,Pilot Error
1980,,BR,VoteTaxi Aéreo,7,7,Accident
1980,,CU,Cubana de Aviacion,3,3,Accident
